date,boeing,DJI,dollar,oil,GDP,CPI,delivery,Al
2021/7/10,217.74,34687.85,92.69000244,70.33714286,24627.94887,0.813066762,21.28571429,2648.111253
2021/7/17,221.52,35061.55,92.91000366,70.8547619,24651.45056,0.814202387,21.71428571,2671.968133
2021/7/24,226.48,34935.47,92.16999817,71.37238095,24674.95224,0.815338012,22.14285714,2695.825013
2021/7/31,231.33,35208.51,92.80000305,71.89,24698.45393,0.816473636,22.57142857,2719.681892
2021/8/7,234.46,35515.38,92.51999664,72.40761905,24721.95561,0.817609261,23,2743.538772
2021/8/14,212.67,35120.08,93.5,72.9252381,24745.4573,0.818744885,23.42857143,2767.395652
2021/8/21,221.75,35455.8,92.69000244,73.44285714,24768.95898,0.81988051,23.85714286,2791.252532
2021/8/28,218.17,35369.09,92.04000092,73.96047619,24792.46067,0.821016135,24.28571429,2815.109411
2021/9/4,210.3,34607.72,92.58000183,74.47809524,24815.96235,0.822151759,24.71428571,2838.966291
2021/9/11,213.36,34584.88,93.19999695,74.99571429,24839.46404,0.823287384,25.14285714,2862.823171
2021/9/18,221.39,34798,93.33000183,75.51333333,24862.96572,0.824423009,25.57142857,2886.680051
2021/9/25,226,34326.46,94.04000092,76.03095238,24886.46741,0.825558633,26,2910.53693
2021/10/2,226.39,34746.25,94.06999969,76.54857143,24909.96909,0.826694258,26.42857143,2934.39381
2021/10/9,217.04,35294.76,93.94000244,77.06619048,24933.47078,0.827829882,26.85714286,2946.416759
2021/10/16,212.97,35677.02,93.61000061,77.58380953,24956.97246,0.828965507,27.28571429,2958.439707
2021/10/23,207.03,35819.56,94.12000275,78.10142857,24980.47415,0.830101132,27.71428571,2970.462656
2021/10/30,224.46,36327.95,94.31999969,78.61904762,25003.97583,0.831236756,28.14285714,2982.485605
2021/11/6,220.96,36100.31,95.12999725,79.13666667,25027.47752,0.832372381,28.57142857,2994.508553
2021/11/13,214.13,35601.98,96.06999969,79.65428572,25050.9792,0.833508006,29,3006.531502
2021/11/20,199.21,34899.34,96.08999634,80.17190476,25074.48089,0.83464363,29.42857143,3018.554451
2021/11/27,198.49,34580.08,96.12000275,80.68952381,25097.98257,0.835779255,29.85714286,3030.5774
2021/12/4,205.06,35970.99,96.05000305,81.20714286,25121.48426,0.836914879,30.28571429,3042.600348
2021/12/11,192.63,35365.44,96.56999969,81.72476191,25144.98594,0.838050504,30.71428571,3054.623297
2021/12/18,204.22,35950.56,96.01999664,82.24238095,25168.48763,0.839186129,31.14285714,3066.646246
2021/12/25,201.32,36338.3,95.66999817,82.76,25191.98931,0.840321753,31.57142857,3078.669194
2022/1/1,215.5,36231.66,95.73999786,83.27761905,25215.491,0.841457378,32,3090.692143
2022/1/8,225.96,35911.81,95.16999817,83.38041514,25254.43423,0.830282816,32.07692308,3102.715092
2022/1/15,205.44,34265.37,95.63999939,83.48321124,25293.37746,0.819108253,32.15384615,3114.73804
2022/1/22,190.57,34725.47,97.26999664,83.58600733,25332.32069,0.807933691,32.23076923,3126.760989
2022/1/29,206.45,35089.74,95.48000336,83.68880342,25371.26392,0.796759128,32.30769231,3138.783938
2022/2/5,212.3,34738.06,96.08000183,83.79159951,25410.20715,0.785584566,32.38461538,3150.806886
2022/2/12,209.03,34079.18,96.04000092,83.89439561,25449.15038,0.774410003,32.46153846,3162.829835
2022/2/19,201.48,34058.75,96.62000275,83.9971917,25488.09362,0.763235441,32.53846154,3174.852784
2022/2/26,180.84,33614.8,98.65000153,84.09998779,25527.03685,0.752060879,32.61538462,3186.875733
2022/3/5,176.23,32944.19,99.12000275,84.20278389,25565.98008,0.740886316,32.69230769,3198.898681
2022/3/12,192.83,34754.93,98.23000336,84.30557998,25604.92331,0.729711754,32.76923077,3210.92163
2022/3/19,188.95,34861.24,98.80999756,84.40837607,25643.86654,0.718537191,32.84615385,3222.944579
2022/3/26,190.76,34818.27,98.62999725,84.51117216,25682.80977,0.707362629,32.92307692,3234.967527
2022/4/2,175.2,34721.12,99.80000305,84.61396826,25721.753,0.696188066,33,3246.990476
2022/4/9,181.94,34451.23,100.5,84.71676435,25760.69623,0.685013504,33.07692308,3182.485311
2022/4/16,176.92,33811.4,101.2200012,84.81956044,25799.63946,0.673838941,33.15384615,3117.980146
2022/4/23,148.84,32977.21,102.9599991,84.92235654,25838.58269,0.662664379,33.23076923,3053.474981
2022/4/30,148.9,32899.37,103.6600037,85.02515263,25877.52592,0.651489817,33.30769231,2988.969817
2022/5/7,127.2,32196.66,104.5599976,85.12794872,25916.46915,0.640315254,33.38461538,2924.464652
2022/5/14,120.7,31261.9,103.1500015,85.23074481,25955.41238,0.629140692,33.46153846,2859.959487
2022/5/21,132.23,33212.96,101.6699982,85.33354091,25994.35562,0.617966129,33.53846154,2795.454322
2022/5/28,139.25,32899.7,102.1399994,85.436337,26033.29885,0.606791567,33.61538462,2730.949157
2022/6/4,127,31392.79,104.1500015,85.53913309,26072.24208,0.595617004,33.69230769,2666.443992
2022/6/11,136.8,29888.78,104.6999969,85.64192918,26111.18531,0.584442442,33.76923077,2601.938828
2022/6/18,141.53,31500.68,104.1900024,85.74472528,26150.12854,0.57326788,33.84615385,2537.433663
2022/6/25,139.84,31097.26,105.1399994,85.84752137,26189.07177,0.562093317,33.92307692,2472.928498
2022/7/2,139.07,31338.15,107.0100021,85.95031746,26228.015,0.550918755,34,2408.423333
2022/7/9,147.74,31288.26,108.0599976,86.05311356,26266.95823,0.539744192,34.07692308,2404.755308
2022/7/16,158.16,31899.29,106.7300034,86.15590965,26305.90146,0.52856963,34.15384615,2401.087283
2022/7/23,159.31,32845.13,105.9000015,86.25870574,26344.84469,0.517395067,34.23076923,2397.419258
2022/7/30,165.04,32803.47,106.6200027,86.36150183,26383.78792,0.506220505,34.30769231,2393.751233
2022/8/6,169.99,33761.05,105.6299973,86.46429793,26422.73115,0.495045942,34.38461538,2390.083208
2022/8/13,162.92,33706.74,108.1699982,86.56709402,26461.67438,0.48387138,34.46153846,2386.415183
2022/8/20,164.53,32283.4,108.8000031,86.66989011,26500.61762,0.472696818,34.53846154,2382.747158
2022/8/27,151.82,31318.44,109.5299988,86.77268621,26539.56085,0.461522255,34.61538462,2379.079133
2022/9/3,157.52,32151.71,109,86.8754823,26578.50408,0.450347693,34.69230769,2375.411108
2022/9/10,144.29,30822.42,109.7600021,86.97827839,26617.44731,0.43917313,34.76923077,2371.743083
2022/9/17,131.26,29590.41,113.1900024,87.08107448,26656.39054,0.427998568,34.84615385,2368.075058
2022/9/24,121.08,28725.51,112.1200027,87.18387058,26695.33377,0.416824005,34.92307692,2364.407033
2022/10/1,129.79,29296.79,112.8000031,87.28666667,26734.277,0.405649443,35,2360.739008
2022/10/8,133.15,29634.83,113.3099976,86.97281411,26761.95154,0.409505382,34.65384615,2357.070983
2022/10/15,141.32,31082.56,112.0100021,86.65896154,26789.62608,0.413361322,34.30769231,2353.402958
2022/10/22,143.84,32861.8,110.6699982,86.34510898,26817.30062,0.417217261,33.96153846,2349.734934
2022/10/29,160.01,32403.22,110.8799973,86.03125641,26844.97515,0.421073201,33.61538462,2346.066909
2022/11/5,177.49,33747.86,106.2900009,85.71740385,26872.64969,0.42492914,33.26923077,2342.398884
2022/11/12,173.89,33745.69,106.9300003,85.40355128,26900.32423,0.42878508,32.92307692,2338.730859
2022/11/19,178.36,34347.03,105.9599991,85.08969872,26927.99877,0.432641019,32.57692308,2335.062834
2022/11/26,182.87,34429.88,104.5500031,84.77584616,26955.67331,0.436496958,32.23076923,2331.394809
2022/12/3,179.54,33476.46,104.8099976,84.46199359,26983.34785,0.440352898,31.88461538,2327.726784
2022/12/10,184.7,32920.46,104.6999969,84.14814103,27011.02238,0.444208837,31.53846154,2324.058759
2022/12/17,189.06,33203.93,104.3099976,83.83428846,27038.69692,0.448064777,31.19230769,2320.390734
2022/12/24,190.49,33147.25,103.5199966,83.5204359,27066.37146,0.451920716,30.84615385,2316.722709
2022/12/31,213,33630.61,103.8799973,83.20658334,27094.046,0.455776656,30.5,2313.054684
2023/1/7,214.13,34302.61,102.1999969,82.89273077,27121.72054,0.459632595,30.15384615,2309.386659
2023/1/14,206.76,33375.49,102.0100021,82.57887821,27149.39508,0.463488534,29.80769231,2305.718634
2023/1/21,211.17,33978.08,101.9300003,82.26502564,27177.06962,0.467344474,29.46153846,2302.050609
2023/1/28,206.01,33926.01,102.9199982,81.95117308,27204.74415,0.471200413,29.11538462,2298.382584
2023/2/4,212.89,33869.27,103.6299973,81.63732051,27232.41869,0.475056353,28.76923077,2294.714559
2023/2/11,211.66,33826.69,103.8600006,81.32346795,27260.09323,0.478912292,28.42307692,2291.046534
2023/2/18,198.15,32816.92,105.2099991,81.00961539,27287.76777,0.482768231,28.07692308,2287.378509
2023/2/25,215.11,33390.97,104.5199966,80.69576282,27315.44231,0.486624171,27.73076923,2283.710484
2023/3/4,203.07,31909.64,104.5800018,80.38191026,27343.11685,0.49048011,27.38461538,2280.042459
2023/3/11,201.05,31861.98,103.7099991,80.06805769,27370.79138,0.49433605,27.03846154,2276.374434
2023/3/18,197.53,32237.53,103.1200027,79.75420513,27398.46592,0.498191989,26.69230769,2272.706409
2023/3/25,212.43,33274.15,102.5100021,79.44035256,27426.14046,0.502047929,26.34615385,2269.038384
2023/4/1,211.37,33485.29,102.0899963,79.1265,27453.815,0.505903868,26,2265.370359
2023/4/8,201.71,33886.47,101.5500031,78.86805128,27493.34438,0.481661378,27.30769231,2261.702334
2023/4/15,205.15,33808.96,101.8199997,78.60960256,27532.87377,0.457418889,28.61538462,2258.034309
2023/4/22,206.78,34098.16,101.6699982,78.35115385,27572.40315,0.433176399,29.92307692,2254.366284
2023/4/29,198.34,33674.38,101.2099991,78.09270513,27611.93254,0.408933909,31.23076923,2250.698259
2023/5/6,200.7,33300.62,102.6800003,77.83425641,27651.46192,0.38469142,32.53846154,2247.030234
2023/5/13,205.49,33426.63,103.1999969,77.57580769,27690.99131,0.36044893,33.84615385,2243.362209
2023/5/20,203.63,33093.34,104.2099991,77.31735898,27730.52069,0.33620644,35.15384615,2239.694185
2023/5/27,213.32,33762.76,104.0199966,77.05891026,27770.05008,0.31196395,36.46153846,2236.02616
2023/6/3,217.31,33876.78,103.5599976,76.80046154,27809.57946,0.287721461,37.76923077,2232.358135
2023/6/10,219.99,34299.12,102.3000031,76.54201282,27849.10885,0.263478971,39.07692308,2228.69011
2023/6/17,205.41,33727.43,102.9000015,76.28356411,27888.63823,0.239236481,40.38461538,2225.022085
2023/6/24,211.16,34407.6,102.9100037,76.02511539,27928.16762,0.214993992,41.69230769,2221.35406
2023/7/1,212.1,33734.88,102.2699966,75.76666667,27967.697,0.190751502,43,2217.686035
2023/7/8,213.12,34509.03,99.91000366,75.8530382,27967.697,0.190751502,43.02083333,2214.01801
2023/7/15,211.8,35227.69,101.0699997,75.93940973,27967.697,0.190751502,43.04166667,2210.349985
2023/7/22,238.69,35459.29,101.6200027,76.02578125,27967.697,0.190751502,43.0625,2206.68196
2023/7/29,231.36,35065.62,102.0199966,76.11215278,27967.697,0.190751502,43.08333333,2203.013935
2023/8/5,235.72,35281.4,102.8399963,76.19852431,27967.697,0.190751502,43.10416667,2199.34591
2023/8/12,226.65,34500.66,103.3799973,76.28489584,27967.697,0.190751502,43.125,2195.677885
2023/8/19,223.41,34346.9,104.0800018,76.37126736,27967.697,0.190751502,43.14583333,2192.00986
2023/8/26,223.4,34837.71,104.2399979,76.45763889,27967.697,0.190751502,43.16666667,2188.341835
2023/9/2,211.27,34576.59,105.0899963,76.54401042,27967.697,0.190751502,43.1875,2184.67381
2023/9/9,208.11,34618.24,105.3199997,76.63038195,27967.697,0.190751502,43.20833333,2185.237766
2023/9/16,197.71,33963.84,105.5800018,76.71675347,27967.697,0.190751502,43.22916667,2185.801722
2023/9/23,191.68,33507.5,106.1699982,76.803125,27967.697,0.190751502,43.25,2186.365678
2023/9/30,187.38,33407.58,106.0400009,76.88949653,27967.697,0.190751502,43.27083333,2186.929634
2023/10/7,184.91,33670.29,106.6500015,76.97586806,27967.697,0.190751502,43.29166667,2187.49359
2023/10/14,180.04,33127.28,106.1600037,77.06223959,27967.697,0.190751502,43.3125,2188.057546
2023/10/21,179.69,32417.59,106.5599976,77.14861111,27967.697,0.190751502,43.33333333,2188.621502
2023/10/28,195.05,34061.32,105.0199966,77.23498264,27967.697,0.190751502,43.35416667,2189.185458
2023/11/4,196.65,34283.1,105.8600006,77.32135417,27967.697,0.190751502,43.375,2189.749414
2023/11/11,208.04,34947.28,103.8199997,77.4077257,27967.697,0.190751502,43.39583333,2190.31337
2023/11/18,220,35390.15,103.4000015,77.49409722,27967.697,0.190751502,43.41666667,2190.877326
2023/11/25,233.87,36245.5,103.2699966,77.58046875,27967.697,0.190751502,43.4375,2191.441282
2023/12/2,244.7,36247.87,104.0100021,77.66684028,27967.697,0.190751502,43.45833333,2192.005238
2023/12/9,264.27,37305.16,102.5500031,77.75321181,27967.697,0.190751502,43.47916667,2194.884982
2023/12/16,260.44,37385.97,101.6999969,77.83958334,27967.697,0.190751502,43.5,2197.764725
2023/12/23,260.66,37689.54,101.3300018,77.92595486,27967.697,0.190751502,43.52083333,2200.644469
2023/12/30,249,37466.11,102.4100037,78.01232639,27967.697,0.190751502,43.54166667,2203.524212
2024/1/6,217.7,37592.98,102.4000015,78.09869792,27967.697,0.190751502,43.5625,2206.403956
2024/1/13,215.02,37863.8,103.2900009,78.18506945,27967.697,0.190751502,43.58333333,2209.2837
2024/1/20,205.47,38109.43,103.4700012,78.27144097,27967.697,0.190751502,43.60416667,2212.163443
2024/1/27,209.38,38654.42,103.9199982,78.3578125,27967.697,0.190751502,43.625,2215.043187
2024/2/3,209.2,38671.69,104.0800018,78.44418403,27967.697,0.190751502,43.64583333,2217.922931
2024/2/10,203.89,38627.99,104.3000031,78.53055556,27967.697,0.190751502,43.66666667,2220.802674
2024/2/17,200.83,39131.53,103.9400024,78.61692708,27967.697,0.190751502,43.6875,2223.682418
2024/2/24,200,39087.38,103.8600006,78.70329861,27967.697,0.190751502,43.70833333,2226.562161
2024/3/2,198.49,38722.69,102.7399979,78.78967014,27967.697,0.190751502,43.72916667,2229.441905
2024/3/9,182.53,38714.77,103.4300003,78.87604167,27967.697,0.190751502,43.75,2239.520381
2024/3/16,188.85,39475.9,104.4300003,78.9624132,27967.697,0.190751502,43.77083333,2249.598857
2024/3/23,192.99,39807.37,104.5500031,79.04878472,27967.697,0.190751502,43.79166667,2259.677334
2024/3/30,183.14,38904.04,104.3000031,79.13515625,27967.697,0.190751502,43.8125,2269.75581
2024/4/6,169.55,37983.24,106.0400009,79.22152778,27967.697,0.190751502,43.83333333,2279.834286
2024/4/13,169.82,37986.4,106.1500015,79.30789931,27967.697,0.190751502,43.85416667,2289.912762
2024/4/20,167.22,38239.66,105.9400024,79.39427083,27967.697,0.190751502,43.875,2299.991238
2024/4/27,179.79,38675.68,105.0299988,79.48064236,27967.697,0.190751502,43.89583333,2310.069714
2024/5/4,178.51,39512.84,105.3099976,79.56701389,27967.697,0.190751502,43.91666667,2320.148191
2024/5/11,184.95,40003.59,104.4499969,79.65338542,27967.697,0.190751502,43.9375,2330.226667
2024/5/18,174.52,39069.59,104.7200012,79.73975694,27967.697,0.190751502,43.95833333,2340.305143
2024/5/25,177.61,38686.32,104.6699982,79.82612847,27967.697,0.190751502,43.97916667,2350.383619
2024/6/1,190.24,38798.99,104.8899994,79.9125,27967.697,0.190751502,44,2360.462095
2024/6/8,177.27,38589.16,105.5500031,79.67332857,27967.697,0.190751502,44,2370.540571
2024/6/15,176.56,39150.33,105.8000031,79.43415714,27967.697,0.190751502,44,2380.619048
2024/6/22,182.01,39118.86,105.8700027,79.19498571,27967.697,0.190751502,44,2390.697524
2024/6/29,184.83,39375.87,104.8799973,78.95581429,27967.697,0.190751502,44,2400.776
2024/7/6,182.31,40000.9,104.0899963,78.71664286,27967.697,0.190751502,44,2410.854476
2024/7/13,179.67,40287.53,104.4000015,78.47747143,27967.697,0.190751502,44,2420.932952
2024/7/20,186.89,40589.34,104.3199997,78.2383,27967.697,0.190751502,44,2431.011428
2024/7/27,169.95,39737.26,103.2099991,77.99912857,27967.697,0.190751502,44,2441.089905
2024/8/3,167.91,39497.54,103.1399994,77.75995714,27967.697,0.190751502,44,2451.168381
2024/8/10,179.99,40659.76,102.4599991,77.52078571,27967.697,0.190751502,44,2461.246857
2024/8/17,174.96,41175.08,100.7200012,77.28161429,27967.697,0.190751502,44,2471.325333
2024/8/24,173.74,41563.08,101.6999969,77.04244286,27967.697,0.190751502,44,2481.403809
2024/8/31,157.62,40345.41,101.1800003,76.80327143,27967.697,0.190751502,44,2491.482285
2024/9/7,156.77,41393.78,101.1100006,76.5641,27967.697,0.190751502,44,2501.560762
2024/9/14,153.29,42063.36,100.7200012,76.32492857,27967.697,0.190751502,44,2511.639238
2024/9/21,156.32,42313,100.4199982,76.08575714,27967.697,0.190751502,44,2521.717714
2024/9/28,155,42352.75,102.5199966,75.84658571,27967.697,0.190751502,44,2531.79619
2024/10/5,151.02,42863.86,102.8899994,75.60741429,27967.697,0.190751502,44,2541.874666
2024/10/12,155,43275.91,103.4899979,75.36824286,27967.697,0.190751502,44,2551.953142
2024/10/19,155.01,42114.4,104.2600021,75.12907143,27967.697,0.190751502,44,2562.031619
2024/10/26,154.59,42052.19,104.2799988,74.8899,27967.697,0.190751502,44,2572.110095
2024/11/2,151.68,43988.99,105,74.65072857,27967.697,0.190751502,44,2582.188571
2024/11/9,140.19,43444.99,106.6900024,74.41155714,27967.697,0.190751502,44,2582.188571
2024/11/16,149.29,44296.51,107.4899979,74.17238571,27967.697,0.190751502,44,2582.188571
2024/11/23,155.44,44910.65,105.7399979,73.93321429,27967.697,0.190751502,44,2582.188571
2024/11/30,153.93,44642.52,105.9700012,73.69404286,27967.697,0.190751502,44,2582.188571
2024/12/7,169.65,43828.06,107,73.45487143,27967.697,0.190751502,44,2582.188571
2024/12/14,177.35,42840.26,107.6200027,73.2157,27967.697,0.190751502,44,2582.188571
2024/12/21,180.72,42992.21,108,72.97652857,27967.697,0.190751502,44,2582.188571
2024/12/28,169.9,42732.13,108.9499969,72.73735714,27967.697,0.190751502,44,2582.188571
2025/1/4,172,41938.45,109.6500015,72.49818571,27967.697,0.190751502,44,2582.188571
2025/1/11,171.09,43487.83,109.3499985,72.25901429,27967.697,0.190751502,44,2582.188571
2025/1/18,176.06,44424.25,107.4400024,72.01984286,27967.697,0.190751502,44,2582.188571
2025/1/25,176.52,44544.66,108.3700027,71.78067143,27967.697,0.190751502,44,2582.188571
2025/2/1,181.49,44303.4,108.0400009,71.5415,27967.697,0.190751502,44,2582.188571
2025/2/8,180.55,44546.08,106.5699997,71.5415,27967.697,0.190751502,44,2582.188571
2025/2/15,,43428.02,,,,,,2582.188571
,,,,,,,,2582.188571
,,,,,,,,2582.188571
